scenario_name,battery_no,cycle_idx,phase,soh_proxy,qnom_was_clamped,init_soc_offset,i_noise_mult,v_noise_mult,current_bias_frac,rmse_ekf,rmse_gpr,delta_gpr_vs_ekf,res_energy_ekf,res_energy_gpr,late_peak_ekf,late_t_ekf,late_peak_gpr,late_t_gpr,mid_valley_ekf,mid_t_ekf,mid_valley_gpr,mid_t_gpr,rmse_v
current_bias,59,3,LAST,0.94,1,0,1,1,0.005,0.0153609552768504,0.0264706441806452,0.0111096889037948,0.000237523024181691,0.000701282382643995,0.014498654074654,0.704545454545455,0.0417587898096711,0.772727272727273,0.0164214467131946,0.204545454545455,-0.0135785532868054,0.204545454545455,0.118461837455278
current_bias,61,1,FIRST,1,1,0,1,1,0.005,0.054580342267337,0.0559398922659767,0.00135954999863971,0.00298936671996093,0.0030859876573036,0.0685743984827254,0.931818181818182,0.0979729799969091,0.977272727272727,0.0214890957420548,0.159090909090909,-0.00851090425794515,0.159090909090909,0.103002871463888
current_bias,61,2,MIDDLE,0.97,1,0,1,1,0.005,0.0339910483412725,0.0379766947967489,0.00398564645547644,0.00117412014673761,0.00144482524063911,0.0420950057619182,0.704545454545455,0.0601962804893903,0.840909090909091,0.021963167204503,0.159090909090909,-0.00803683279549702,0.159090909090909,0.106383024801155
current_bias,61,3,LAST,0.94,1,0,1,1,0.005,0.0247654208074697,0.0250587907237792,0.000293369916309506,0.000623352930267522,0.000625550241252557,0.0219931093767748,0.704545454545455,0.0382445555836252,0.863636363636364,0.0139684206623407,0.159090909090909,-0.0160315793376593,0.159090909090909,0.109082073344541
current_bias,63,1,FIRST,1,1,0,1,1,0.005,0.0587531593730371,0.0590029820124788,0.000249822639441739,0.00346561360939345,0.00343551176275446,0.073546544792423,0.977272727272727,0.103516656134372,0.977272727272727,0.0284127997447524,0.159090909090909,-0.00158720025524761,0.159090909090909,0.10641990952542
current_bias,63,2,MIDDLE,0.97,1,0,1,1,0.005,0.0343761721540235,0.0427065921037022,0.00833041994967872,0.00118963328159095,0.00181120473443817,0.0385492561002935,0.704545454545455,0.0681122942595378,0.977272727272727,0.0156708649409277,0.159090909090909,-0.0143291350590723,0.159090909090909,0.113404370772791
current_bias,63,3,LAST,0.94,1,0,1,1,0.005,0.0164424169666557,0.0234925726010355,0.00705015563437976,0.000272740529879553,0.000550338624532738,0.0123422780435524,0.704545454545455,0.0377258064422454,0.727272727272727,0.00951850921690067,0.159090909090909,-0.0204814907830993,0.159090909090909,0.104914925599626
current_bias,65,1,FIRST,1,1,0,1,1,0.005,0.0522224570826594,0.0548992438943857,0.00267678681172624,0.00273305559585825,0.00296980790155358,0.0666952912796291,0.977272727272727,0.0966952912796292,0.977272727272727,0.0224047414074612,0.159090909090909,-0.00759525859253879,0.159090909090909,0.112041474284424
current_bias,65,2,MIDDLE,0.97,1,0,1,1,0.005,0.0356380303229235,0.0399008229184489,0.00426279259552541,0.00128288953925662,0.00157956601511503,0.0389440044868862,0.704545454545455,0.0669337212513391,0.954545454545455,0.0192280743883656,0.159090909090909,-0.0107719256116344,0.159090909090909,0.115670898167567
current_bias,65,3,LAST,0.94,1,0,1,1,0.005,0.0123581289733996,0.0214900826057945,0.00913195363239492,0.000152437762985107,0.000458335795726726,0.00391166605457127,0.704545454545455,0.0317954286671358,0.727272727272727,0.00756036125939383,0.181818181818182,-0.0224396387406062,0.181818181818182,0.116729655299326
current_bias,67,1,FIRST,1,1,0,1,1,0.005,0.0571800648643629,0.0544582931397698,-0.00272177172459314,0.00327751227445694,0.00291116285728986,0.0714189735278286,0.977272727272727,0.0976937843619741,0.977272727272727,0.0295906863709614,0.159090909090909,-0.000409313629038621,0.159090909090909,0.114803396720444
current_bias,67,2,MIDDLE,0.97,1,0,1,1,0.005,0.0341600909501781,0.0384546951487272,0.00429460419854905,0.0011763366360956,0.00146168845198342,0.0376042947582479,0.704545454545455,0.0639819009808046,0.931818181818182,0.0186716653602194,0.159090909090909,-0.0113283346397806,0.159090909090909,0.112681170970943
current_bias,67,3,LAST,0.94,1,0,1,1,0.005,0.0162391435475838,0.0215765329688283,0.00533738942124456,0.000265861048176788,0.000460187038118449,0.0157862045551865,0.704545454545455,0.0324542504253411,0.818181818181818,0.0114087887495476,0.159090909090909,-0.0185912112504523,0.159090909090909,0.110931596403754
current_bias,69,1,FIRST,1,1,0,1,1,0.005,0.0505423647462391,0.0547056933141999,0.00416332856796081,0.00256197991641935,0.00295611391668691,0.0640925231311976,0.977272727272727,0.0940925231311976,0.977272727272727,0.0237716295326766,0.159090909090909,-0.00622837046732339,0.159090909090909,0.104531189653693
current_bias,69,2,MIDDLE,0.97,1,0,1,1,0.005,0.0380757116128164,0.0406841310863595,0.00260841947354308,0.0014638759680373,0.00163892180783031,0.0411017479930529,0.954545454545455,0.0711017479930529,0.954545454545455,0.0246092014365446,0.159090909090909,-0.00539079856345537,0.159090909090909,0.111313294812648
current_bias,69,3,LAST,0.94,1,0,1,1,0.005,0.0235161704956915,0.0252611514750911,0.00174498097939961,0.000561537703799575,0.000634949354502633,0.0220148734024864,0.704545454545455,0.0437116883295533,0.909090909090909,0.0158825094584443,0.159090909090909,-0.0141174905415557,0.159090909090909,0.111139827570197
current_bias,71,1,FIRST,1,1,0,1,1,0.005,0.0431290103274695,0.0503818173979946,0.00725280707052517,0.0018637711384667,0.0025094107367479,0.0545878167962937,0.977272727272727,0.0845878167962937,0.977272727272727,0.0247507608169929,0.159090909090909,-0.0052492391830071,0.159090909090909,0.109762415436019
current_bias,71,2,MIDDLE,0.97,1,0,1,1,0.005,0.0381563077400849,0.0381653550437329,9.04730364791745e-06,0.00147058371186753,0.00143657977550578,0.0381369413360594,0.772727272727273,0.0681175273331065,0.977272727272727,0.0276347236314952,0.159090909090909,-0.00236527636850481,0.159090909090909,0.112054293448372
current_bias,71,3,LAST,0.94,1,0,1,1,0.005,0.0177868071654634,0.0203244135067128,0.00253760634124942,0.00031971454633444,0.000406481699353965,0.00903199203061733,0.704545454545455,0.0305286896364793,0.818181818181818,0.0179048947393807,0.590909090909091,-0.0116671940901408,0.159090909090909,0.10855716125451
current_bias,73,1,FIRST,1,1,0,1,1,0.005,0.0524389939434854,0.0552390238492141,0.00280002990572868,0.00275907664144478,0.00301219815981689,0.0654693691912982,0.977272727272727,0.0954693691912982,0.977272727272727,0.0256920704328688,0.159090909090909,-0.00430792956713119,0.159090909090909,0.114165931517195
current_bias,73,2,MIDDLE,0.97,1,0,1,1,0.005,0.0414203412346719,0.0415777084644462,0.000157367229774254,0.00172935025489086,0.00170280334784777,0.04413903763057,0.977272727272727,0.0741390376305701,0.977272727272727,0.0269512247774174,0.159090909090909,-0.00304877522258257,0.159090909090909,0.120252548663831
current_bias,73,3,LAST,0.94,1,0,1,1,0.005,0.0193242081901112,0.023215732811546,0.00389152462143471,0.000378090337440645,0.000535539472201139,0.0138349490949957,0.704545454545455,0.0383889806697378,0.977272727272727,0.0197080363988755,0.590909090909091,-0.00779878804261555,0.159090909090909,0.105017855599991
current_bias,75,1,FIRST,1,1,0,1,1,0.005,0.0497190470743863,0.0507326165356058,0.00101356946121951,0.00248124245923989,0.00253312147293737,0.0595647087216308,0.977272727272727,0.0895647087216308,0.977272727272727,0.0285642707382323,0.159090909090909,-0.00143572926176766,0.159090909090909,0.107998403586105
current_bias,75,2,MIDDLE,0.97,1,0,1,1,0.005,0.0177083280002662,0.0300580082982192,0.0123496802979531,0.000316019278814803,0.000902909961209201,0.0164574155265081,0.977272727272727,0.0464574155265082,0.977272727272727,0.0124894828585845,0.159090909090909,-0.0162012592243023,0.159090909090909,0.11101511160721
current_bias,75,3,LAST,0.94,1,0,1,1,0.005,0.0233943679811979,0.0225299789817976,-0.00086438899940024,0.000555411403548227,0.000499769137817396,0.0232838178504049,0.75,0.0483454431824675,0.977272727272727,0.0208390407970328,0.159090909090909,-0.00916095920296719,0.159090909090909,0.118243420310795
current_bias,77,1,FIRST,1,1,0,1,1,0.005,0.0515048210122066,0.0521174255364913,0.000612604524284723,0.00265822385007441,0.00266721701237922,0.0654006235847837,0.977272727272727,0.0954006235847837,0.977272727272727,0.0337217514014016,0.159090909090909,0.00372175140140157,0.159090909090909,0.109501852034266
current_bias,77,2,MIDDLE,0.97,1,0,1,1,0.005,0.0381407290286059,0.03913216467824,0.000991435649634144,0.00145977489824428,0.00149640609174664,0.0465287912294049,0.977272727272727,0.0765287912294049,0.977272727272727,0.0304796145174812,0.159090909090909,0.000479614517481242,0.159090909090909,0.11423704058814
current_bias,77,3,LAST,0.94,1,0,1,1,0.005,0.0156562961144288,0.0202194011068183,0.00456310499238943,0.000246913275250152,0.000403191819745892,0.0055309870733482,0.75,0.0342633004313224,0.977272727272727,0.011330855503111,0.590909090909091,-0.0118166716819857,0.159090909090909,0.111181530554838
current_bias,79,1,FIRST,1,1,0,1,1,0.005,0.0559336275374133,0.0544222864846347,-0.00151134105277863,0.00311764147110723,0.00288671563553387,0.081135676616547,0.977272727272727,0.105768727198295,0.977272727272727,0.0308178486398961,0.159090909090909,0.000817848639896063,0.159090909090909,0.107528799203581
current_bias,79,2,MIDDLE,0.97,1,0,1,1,0.005,0.0372416732900598,0.0376114695362552,0.000369796246195313,0.00139630113606612,0.00138694307573779,0.041472441030577,0.977272727272727,0.071472441030577,0.977272727272727,0.0319020143569664,0.159090909090909,0.00190201435696641,0.159090909090909,0.114025524708101
current_bias,79,3,LAST,0.94,1,0,1,1,0.005,0.0203739235020413,0.0220684727624075,0.00169454926036613,0.000420438811331775,0.000480062708252047,0.0124427312449946,0.977272727272727,0.0424427312449946,0.977272727272727,0.0154731307660334,0.590909090909091,-0.00963875002093087,0.159090909090909,0.107270259402775
current_bias,81,1,FIRST,1,1,0,1,1,0.005,0.0458752341434637,0.0490639555786162,0.00318872143515248,0.00209820525974244,0.00235218314984749,0.0648959438468587,0.977272727272727,0.0948959438468587,0.977272727272727,0.0267221199696893,0.159090909090909,-0.00327788003031068,0.159090909090909,0.104957202855252
current_bias,81,2,MIDDLE,0.97,1,0,1,1,0.005,0.0267596382029613,0.0302532672115414,0.00349362900858018,0.000724985611869749,0.000906313764567169,0.021618314872562,0.977272727272727,0.0516183148725621,0.977272727272727,0.0224755011298565,0.590909090909091,-0.00320693824737645,0.159090909090909,0.112218197335175
current_bias,81,3,LAST,0.94,1,0,1,1,0.005,0.0153148590532711,0.0179176715879765,0.00260281253470537,0.00023605725665111,0.000312705887940823,0.00311069871080027,0.704545454545455,0.0319047669088603,0.977272727272727,0.0105893622016922,0.590909090909091,-0.0137910007619835,0.159090909090909,0.106875929595878
current_bias,83,1,FIRST,1,1,0,1,1,0.005,0.0535088810074489,0.0506250026465897,-0.0028838783608592,0.00284944769443134,0.00248614964633213,0.0801445177874756,0.977272727272727,0.1028600007881,0.977272727272727,0.0265741323573823,0.159090909090909,-0.00342586764261768,0.159090909090909,0.110191562430089
current_bias,83,2,MIDDLE,0.97,1,0,1,1,0.005,0.0283487593105992,0.0324188060797811,0.0040700467691819,0.000806666569179436,0.0010277030464252,0.0343739053143614,0.977272727272727,0.0643739053143614,0.977272727272727,0.024661704171198,0.590909090909091,-0.00163548787936901,0.159090909090909,0.105763683246583
current_bias,83,3,LAST,0.94,1,0,1,1,0.005,0.0178059373804527,0.0192235967210612,0.00141765934060849,0.000319557041727728,0.000356805387888792,0.0142050554957276,0.977272727272727,0.0442050554957276,0.977272727272727,0.00494899013153705,0.590909090909091,-0.00491396661880766,0.159090909090909,0.109086826035797
current_bias,84,1,FIRST,1,1,0,1,1,0.005,0.0350663032769635,0.0357004740832244,0.000634170806260943,0.00122598348327137,0.00122789935861997,0.0488011029344576,0.977272727272727,0.0777503215381322,0.977272727272727,0.0267525766629158,0.159090909090909,-0.00324742333708422,0.159090909090909,0.10975008295678
current_bias,84,2,MIDDLE,0.97,1,0,1,1,0.005,0.0123193109530202,0.0176930327397174,0.00537372178669721,0.000151249363365946,0.00030304355168802,0.00598164620884256,0.977272727272727,0.0359816462088426,0.977272727272727,0.00280504829269945,0.590909090909091,-0.0146950425118341,0.159090909090909,0.112285605417534
current_bias,84,3,LAST,0.94,1,0,1,1,0.005,0.0211103795158919,0.011902199366555,-0.00920818014933692,0.000452019915739231,0.000131025344042807,-0.0144473405787627,0.977272727272727,0.0155526594212373,0.977272727272727,-0.013540896979655,0.590909090909091,-0.012896029299958,0.340909090909091,0.111212738497784
